Commodity Year,Commodity Name,Insurance Plan,State Abbrv,County Code,County Name,Cov. Level Percent,Policies Sold,Policies Earning Prem,Policies Indemnified,Units Earning Prem,Units Indemnified,Quantity,Quantity Type,Companion/Endorsed Acres,Liabilities ($),Total Prem ($),Subsidy ($),Indemnity ($),EFA Prem Discount ($),Addnl Subsidy ($),State Subsidy ($),Earn Prem Rate,Loss Ratio
2017,"Pasture,Rangeland,Forage",Rainfall Index,NC,179,Union,0.9000,10,9,7,43,17,1481,Acres,0,237612,30820,16101,6592,0,0,0,0.129707,0.213887
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,001,Adams,0.9000,19,18,18,83,55,20252,Acres,0,560438,109718,56176,170695,0,0,0,0.195771,1.555761
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,003,Barnes,0.9000,13,13,13,28,20,3245,Acres,0,145767,30295,15447,25567,0,0,0,0.207831,0.843934
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,005,Benson,0.8500,1,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,005,Benson,0.9000,9,9,9,41,25,5145,Acres,0,186757,39504,20718,38362,0,0,0,0.211526,0.971091
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,007,Billings,0.7000,5,5,5,49,9,3533,Acres,0,122397,16923,9985,8452,0,0,0,0.138263,0.499438
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,007,Billings,0.8000,2,2,2,40,10,12085,Acres,0,122422,20137,11089,8956,0,0,0,0.164488,0.444753
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,007,Billings,0.9000,84,80,73,395,124,182434,Acres,0,3509700,737494,376570,298503,0,0,0,0.21013,0.404753
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,011,Bowman,0.7000,2,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,011,Bowman,0.8500,3,3,3,11,9,12175,Acres,0,325869,56059,30836,65781,0,0,0,0.172029,1.173424
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,011,Bowman,0.9000,25,22,22,107,52,44739,Acres,0,1317242,302319,154181,202912,0,0,0,0.229509,0.671185
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,013,Burke,0.7000,7,6,6,107,37,7021,Acres,0,96408,11576,6827,10246,0,0,0,0.120073,0.885107
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,013,Burke,0.8000,3,1,1,6,3,200,Acres,0,12558,1979,1088,1971,0,0,0,0.157588,0.995957
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,013,Burke,0.8500,2,2,2,7,4,3841,Acres,0,54820,8596,4729,16068,0,0,0,0.156804,1.869241
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,013,Burke,0.9000,13,12,12,176,86,10783,Acres,0,243628,42054,22996,39152,0,0,0,0.172615,0.930993
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,015,Burleigh,0.7000,6,6,6,9,9,5637,Acres,0,89409,12220,7208,29486,0,0,0,0.136675,2.412929
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,015,Burleigh,0.8000,2,2,2,3,3,598,Acres,0,51650,7170,3944,18354,0,0,0,0.138818,2.559832
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,015,Burleigh,0.9000,13,9,9,59,32,15711,Acres,0,404000,81749,41692,70189,0,0,0,0.202349,0.858591
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,017,Cass,0.7000,1,1,1,4,4,76,Acres,0,5840,444,261,1342,0,0,0,0.076027,3.022522
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,017,Cass,0.8000,1,1,1,4,2,206,Acres,0,8448,942,517,1495,0,0,0,0.111505,1.587048
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,017,Cass,0.9000,8,8,8,28,14,1582,Acres,0,88767,16175,8509,10540,0,0,0,0.182218,0.651622
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,021,Dickey,0.7000,2,1,1,2,2,404,Acres,0,5244,386,227,1418,0,0,0,0.073607,3.673575
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,021,Dickey,0.8000,1,1,1,4,1,1786,Acres,0,73662,15012,8257,3922,0,0,0,0.203795,0.261257
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,021,Dickey,0.8500,1,1,1,5,2,521,Acres,0,16141,3522,1936,650,0,0,0,0.218202,0.184554
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,021,Dickey,0.9000,29,28,27,94,63,20411,Acres,0,760573,134392,68547,144029,0,0,0,0.176698,1.071708
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,023,Divide,0.7000,17,17,17,104,88,17142,Acres,0,388594,34742,20589,170946,0,0,0,0.089404,4.920442
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,023,Divide,0.8000,3,3,3,16,11,2157,Acres,0,42026,5420,3012,18026,0,0,0,0.128967,3.32583
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,023,Divide,0.9000,14,11,11,93,66,14669,Acres,0,521403,94843,48631,128111,0,0,0,0.181899,1.350769
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,025,Dunn,0.7000,4,3,3,25,9,3613,Acres,0,66487,8148,4812,8544,0,0,0,0.12255,1.0486
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,025,Dunn,0.7500,3,3,3,14,6,16398,Acres,0,324650,45053,26579,43869,0,0,0,0.138774,0.973719
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,025,Dunn,0.8000,2,2,1,3,1,2872,Acres,0,42520,8370,4604,1092,0,0,0,0.196848,0.130465
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,025,Dunn,0.8500,1,1,1,1,1,785,Acres,0,15045,2074,1172,3660,0,0,0,0.137853,1.764705
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,025,Dunn,0.9000,99,90,87,513,232,101964,Acres,0,2692574,529046,270918,343310,0,0,0,0.196483,0.648922
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,027,Eddy,0.9000,11,8,8,17,15,10079,Acres,0,318939,70139,36699,119421,0,0,0,0.219913,1.702633
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,029,Emmons,0.7000,4,3,3,6,6,440,Acres,0,9058,836,494,2810,0,0,0,0.092294,3.361244
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,029,Emmons,0.8500,1,1,1,5,4,1052,Acres,0,19052,3917,2155,3241,0,0,0,0.205595,0.827418
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,029,Emmons,0.9000,67,48,44,155,100,50536,Acres,0,1119731,206029,107392,258386,0,0,0,0.183998,1.254124
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,033,Golden Valley,0.7000,2,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,033,Golden Valley,0.8500,1,1,1,6,1,730,Acres,0,82818,14765,8121,7194,0,0,0,0.178282,0.487233
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,033,Golden Valley,0.9000,32,28,26,161,61,112167,Acres,0,2477980,488960,249503,356385,0,0,0,0.197322,0.728863
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,037,Grant,0.7000,7,6,6,9,8,4868,Acres,0,66030,6743,3980,19458,0,0,0,0.10212,2.885659
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,037,Grant,0.7500,5,5,5,10,10,18806,Acres,0,365726,36265,21400,155245,0,0,0,0.099158,4.280849
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,037,Grant,0.8000,8,7,7,43,28,13410,Acres,0,367818,43197,23876,131793,0,0,0,0.117441,3.050975
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,037,Grant,0.8500,11,11,11,44,32,17139,Acres,0,531284,73837,41068,232562,0,0,0,0.138978,3.149667
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,037,Grant,0.9000,46,40,39,152,102,61195,Acres,0,1614736,298889,153460,504624,0,0,0,0.1851,1.688332
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,039,Griggs,0.9000,12,12,12,24,20,4998,Acres,0,255730,53525,27303,61316,0,0,0,0.209302,1.145558
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,041,Hettinger,0.7000,3,2,2,3,2,479,Acres,0,9013,715,423,2434,0,0,0,0.079329,3.404195
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,041,Hettinger,0.8500,1,1,1,2,2,42,Acres,0,654,89,49,375,0,0,0,0.136085,4.213483
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,041,Hettinger,0.9000,29,28,28,157,96,16714,Acres,0,572855,119461,61798,142159,0,0,0,0.208536,1.190003
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,043,Kidder,0.7500,1,1,1,2,1,200,Acres,0,13346,1468,866,1027,0,0,0,0.109995,0.699591
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,043,Kidder,0.8000,5,3,3,22,17,2184,Acres,0,134338,13223,7632,17525,0,0,0,0.09843,1.325342
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,043,Kidder,0.8500,2,1,1,11,8,554,Acres,0,52154,9662,5312,5663,0,0,0,0.185259,0.58611
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,043,Kidder,0.9000,46,40,39,345,232,43036,Acres,0,2100503,431540,220557,336246,0,0,0,0.205446,0.779176
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,045,La Moure,0.7000,1,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,045,La Moure,0.9000,15,15,15,85,41,5620,Acres,0,310978,64687,32993,42389,0,0,0,0.208011,0.655293
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,047,Logan,0.7000,1,1,1,2,1,124,Acres,0,3162,220,129,794,0,0,0,0.069576,3.60909
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,047,Logan,0.7500,4,3,3,24,11,4612,Acres,0,247382,23680,13971,44386,0,0,0,0.095722,1.874408
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,047,Logan,0.9000,39,34,33,117,74,33591,Acres,0,1085840,192398,98262,254749,0,0,0,0.177188,1.324073
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,049,McHenry,0.7000,2,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,049,McHenry,0.9000,4,4,4,29,22,5018,Acres,0,184106,36967,19102,42721,0,0,0,0.200791,1.155652
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,051,McIntosh,0.7000,16,15,14,16,15,10496,Acres,0,261713,21484,12673,61627,0,0,0,0.082089,2.868506
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,051,McIntosh,0.7500,1,1,1,2,2,880,Acres,0,24798,2220,1309,5500,0,0,0,0.089523,2.477477
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,051,McIntosh,0.8000,2,2,2,10,6,1732,Acres,0,60807,8719,4796,10333,0,0,0,0.143388,1.185112
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,051,McIntosh,0.8500,6,6,6,24,18,4476,Acres,0,226262,33845,18658,56286,0,0,0,0.149583,1.663052
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,051,McIntosh,0.9000,40,32,30,206,110,28728,Acres,0,1026595,193163,99146,225920,0,0,0,0.188158,1.169582
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,053,McKenzie,0.7000,4,1,1,4,2,52,Acres,0,4040,366,215,14,0,0,0,0.090594,0.038251
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,053,McKenzie,0.7500,3,3,3,6,5,9494,Acres,0,89412,10465,6176,25403,0,0,0,0.117042,2.427424
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,053,McKenzie,0.8500,1,1,1,3,2,6075,Acres,0,76264,11153,6134,13119,0,0,0,0.146242,1.176275
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,053,McKenzie,0.9000,20,14,14,81,34,43691,Acres,0,767768,145641,76108,99249,0,0,0,0.189694,0.681463
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,055,McLean,0.7000,3,2,2,5,3,1192,Acres,0,17592,2297,1355,4729,0,0,0,0.13057,2.058772
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,055,McLean,0.7500,2,2,2,2,2,217,Acres,0,27111,5576,3289,12814,0,0,0,0.205672,2.298063
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,055,McLean,0.9000,6,5,5,15,7,1649,Acres,0,49071,7385,3820,16840,0,0,0,0.150496,2.280297
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,057,Mercer,0.7000,2,2,2,2,2,3421,Acres,0,31359,3671,2166,4019,0,0,0,0.117063,1.094797
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,057,Mercer,0.7500,1,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,057,Mercer,0.8000,1,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,057,Mercer,0.8500,3,3,2,3,2,1240,Acres,0,23233,3927,2162,6006,0,0,0,0.169026,1.529411
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,057,Mercer,0.9000,14,11,11,43,29,15405,Acres,0,276317,53563,27458,62423,0,0,0,0.193846,1.165412
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,059,Morton,0.7000,8,7,7,42,29,10077,Acres,0,98796,9150,5398,31413,0,0,0,0.092615,3.433114
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,059,Morton,0.7500,2,2,2,4,4,232,Acres,0,19771,2041,1204,8067,0,0,0,0.103232,3.952474
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,059,Morton,0.8000,9,8,8,42,31,9690,Acres,0,113477,17982,9933,51605,0,0,0,0.158463,2.869814
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,059,Morton,0.8500,7,7,7,27,19,14030,Acres,0,177255,28314,15578,63209,0,0,0,0.159735,2.232429
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,059,Morton,0.9000,49,43,38,140,96,62362,Acres,0,1350750,252982,129281,427176,0,0,0,0.18729,1.688562
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,061,Mountrail,0.7000,8,8,8,71,27,17858,Acres,0,245249,25210,14878,47712,0,0,0,0.102793,1.892582
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,061,Mountrail,0.7500,1,1,1,6,2,100,Acres,0,5047,709,419,635,0,0,0,0.140479,0.895627
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,061,Mountrail,0.8000,1,1,1,18,9,1688,Acres,0,22882,3263,1857,3158,0,0,0,0.142601,0.967821
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,061,Mountrail,0.8500,4,3,3,13,8,4196,Acres,0,118639,17022,9361,43491,0,0,0,0.143477,2.554987
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,061,Mountrail,0.9000,23,19,19,113,75,38477,Acres,0,1103237,185298,95656,343946,0,0,0,0.167958,1.856177
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,063,Nelson,0.9000,4,4,4,12,8,570,Acres,0,31174,6296,3211,7185,0,0,0,0.201963,1.1412
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,065,Oliver,0.7000,4,4,4,9,8,4533,Acres,0,114052,16640,9820,47281,0,0,0,0.145898,2.841406
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,065,Oliver,0.8000,2,1,1,2,1,26,Acres,0,1618,226,124,384,0,0,0,0.139678,1.699115
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,065,Oliver,0.8500,1,1,0,1,0,448,Acres,0,8408,1436,789,0,0,0,0,0.170789,0
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,065,Oliver,0.9000,25,21,19,89,68,22378,Acres,0,738036,117111,59831,373808,0,0,0,0.158679,3.191911
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,069,Pierce,0.9000,4,4,4,5,5,1711,Acres,0,52585,8028,4094,14864,0,0,0,0.152667,1.851519
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,073,Ransom,0.7000,1,1,1,2,1,30,Acres,0,1436,114,67,173,0,0,0,0.079387,1.517543
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,073,Ransom,0.8500,1,1,1,18,4,1536,Acres,0,144730,24971,13733,7939,0,0,0,0.172535,0.317928
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,073,Ransom,0.9000,5,4,3,27,12,1101,Acres,0,55825,10760,5488,6424,0,0,0,0.192745,0.597026
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,077,Richland,0.9000,8,8,6,25,10,6518,Acres,0,159618,26851,13695,17252,0,0,0,0.16822,0.642508
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,081,Sargent,0.8500,1,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,081,Sargent,0.9000,5,4,4,22,7,2340,Acres,0,76649,13460,6866,4371,0,0,0,0.175605,0.324739
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,083,Sheridan,0.7500,1,1,1,1,1,829,Acres,0,21157,4640,2738,11539,0,0,0,0.219312,2.486853
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,083,Sheridan,0.9000,4,4,4,20,9,2721,Acres,0,74471,14814,7556,13155,0,0,0,0.198923,0.888011
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,085,Sioux,0.7000,1,1,1,1,1,2732,Acres,0,58078,5578,3291,26835,0,0,0,0.096043,4.810864
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,085,Sioux,0.7500,5,5,5,14,11,8818,Acres,0,135327,14765,8713,53626,0,0,0,0.109106,3.631967
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,085,Sioux,0.8000,1,1,1,2,2,1201,Acres,0,28559,2344,1336,11669,0,0,0,0.082075,4.978242
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,085,Sioux,0.8500,2,1,1,6,3,7000,Acres,0,81971,14781,8130,21251,0,0,0,0.180319,1.437724
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,085,Sioux,0.9000,8,8,8,72,44,30041,Acres,0,718554,148124,75738,201019,0,0,0,0.206141,1.357099
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,087,Slope,0.7000,2,1,1,1,1,715,Acres,0,33245,4177,2464,8098,0,0,0,0.125642,1.938711
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,087,Slope,0.8000,2,2,2,25,9,5924,Acres,0,100812,17455,9601,12143,0,0,0,0.173144,0.695674
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,087,Slope,0.9000,38,36,34,168,75,110638,Acres,0,2296890,518601,266277,265628,0,0,0,0.225783,0.512201
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,089,Stark,0.7000,27,21,21,147,70,13028,Acres,0,238699,31539,18613,46157,0,0,0,0.132128,1.463489
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,089,Stark,0.8000,7,7,7,15,12,6024,Acres,0,172670,27158,15281,29515,0,0,0,0.157282,1.086788
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,089,Stark,0.8500,3,3,3,8,7,4074,Acres,0,55679,10395,5774,15844,0,0,0,0.186695,1.524194
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,089,Stark,0.9000,192,182,178,974,518,136500,Acres,0,4442255,913530,468547,984126,0,0,0,0.205645,1.077278
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,091,Steele,0.9000,8,8,8,9,9,2043,Acres,0,91034,19018,9741,6752,0,0,0,0.20891,0.355032
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,093,Stutsman,0.7000,5,5,5,20,12,5292,Acres,0,160158,11946,7047,33392,0,0,0,0.074588,2.795245
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,093,Stutsman,0.7500,4,4,4,28,10,3104,Acres,0,108080,10282,6065,11140,0,0,0,0.095133,1.083446
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,093,Stutsman,0.8000,3,3,3,24,14,2802,Acres,0,201492,22908,12604,15758,0,0,0,0.113691,0.687881
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,093,Stutsman,0.9000,9,9,9,30,19,6218,Acres,0,233379,48615,24793,42829,0,0,0,0.208309,0.880983
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,097,Traill,0.7500,1,1,1,2,2,14,Acres,0,1148,103,61,300,0,0,0,0.089721,2.912621
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,097,Traill,0.9000,3,3,3,5,4,325,Acres,0,10325,2000,1052,1871,0,0,0,0.193704,0.9355
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,101,Ward,0.7000,2,2,2,4,2,712,Acres,0,20284,1378,814,4758,0,0,0,0.067935,3.45283
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,101,Ward,0.8000,2,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,101,Ward,0.8500,3,2,2,12,12,801,Acres,0,24351,3770,2075,9401,0,0,0,0.154819,2.493633
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,101,Ward,0.9000,16,14,14,108,77,12711,Acres,0,299051,49827,25730,115182,0,0,0,0.166617,2.311638
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,103,Wells,0.9000,6,5,5,33,17,6038,Acres,0,277692,59574,30380,49422,0,0,0,0.214532,0.82959
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,105,Williams,0.7000,5,3,3,12,10,3082,Acres,0,44730,4821,2845,14107,0,0,0,0.10778,2.926156
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,105,Williams,0.8000,4,4,4,20,14,1522,Acres,0,32286,3698,2079,14263,0,0,0,0.114538,3.856949
2017,"Pasture,Rangeland,Forage",Rainfall Index,ND,105,Williams,0.9000,16,9,9,57,37,12022,Acres,0,229594,42052,21446,65037,0,0,0,0.183158,1.546585
2017,"Pasture,Rangeland,Forage",Rainfall Index,NE,003,Antelope,0.7500,1,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2017,"Pasture,Rangeland,Forage",Rainfall Index,NE,003,Antelope,0.8500,4,4,4,25,5,810,Acres,0,74634,12975,7135,3998,0,0,0,0.173848,0.308131
2017,"Pasture,Rangeland,Forage",Rainfall Index,NE,003,Antelope,0.9000,25,24,23,153,26,10643,Acres,0,621989,111503,57114,9686,0,0,0,0.179268,0.086867
2017,"Pasture,Rangeland,Forage",Rainfall Index,NE,007,Banner,0.7000,2,2,0,14,0,13906,Acres,0,106920,16118,9510,0,0,0,0,0.150748,0
2017,"Pasture,Rangeland,Forage",Rainfall Index,NE,007,Banner,0.8500,2,2,1,7,2,9081,Acres,0,86515,11257,6192,29301,0,0,0,0.130116,2.602913
2017,"Pasture,Rangeland,Forage",Rainfall Index,NE,007,Banner,0.9000,10,9,7,32,9,33553,Acres,0,788794,132591,67620,107555,0,0,0,0.168093,0.811178
2017,"Pasture,Rangeland,Forage",Rainfall Index,NE,009,Blaine,0.7500,1,1,1,8,2,3852,Acres,0,169370,23260,13724,18172,0,0,0,0.137332,0.781255
2017,"Pasture,Rangeland,Forage",Rainfall Index,NE,009,Blaine,0.8500,2,1,1,5,2,3190,Acres,0,139775,27985,15393,12601,0,0,0,0.200214,0.450276
2017,"Pasture,Rangeland,Forage",Rainfall Index,NE,009,Blaine,0.9000,2,1,0,2,0,2000,Acres,0,62920,16157,8240,0,0,0,0,0.256786,0
2017,"Pasture,Rangeland,Forage",Rainfall Index,NE,011,Boone,0.8500,3,3,3,30,8,3509,Acres,0,190935,31467,17306,12991,0,0,0,0.164804,0.412845
2017,"Pasture,Rangeland,Forage",Rainfall Index,NE,011,Boone,0.9000,11,10,10,76,18,2863,Acres,0,192655,34414,17553,20060,0,0,0,0.17863,0.582902
2017,"Pasture,Rangeland,Forage",Rainfall Index,NE,013,Box Butte,0.7500,3,3,3,30,7,5002,Acres,0,90938,11124,6565,3174,0,0,0,0.122325,0.285329
2017,"Pasture,Rangeland,Forage",Rainfall Index,NE,013,Box Butte,0.8500,1,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2017,"Pasture,Rangeland,Forage",Rainfall Index,NE,013,Box Butte,0.9000,2,1,0,7,0,25394,Acres,0,627466,117283,59815,0,0,0,0,0.186915,0
2017,"Pasture,Rangeland,Forage",Rainfall Index,NE,015,Boyd,0.7500,3,2,2,18,8,6040,Acres,0,213325,26458,15610,4678,0,0,0,0.124026,0.176808
2017,"Pasture,Rangeland,Forage",Rainfall Index,NE,015,Boyd,0.8500,4,3,3,17,9,3433,Acres,0,152557,24370,13405,11841,0,0,0,0.159743,0.485884
2017,"Pasture,Rangeland,Forage",Rainfall Index,NE,015,Boyd,0.9000,12,12,10,61,19,10108,Acres,0,364170,66469,33904,18774,0,0,0,0.182521,0.282447
2017,"Pasture,Rangeland,Forage",Rainfall Index,NE,017,Brown,0.7000,1,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2017,"Pasture,Rangeland,Forage",Rainfall Index,NE,017,Brown,0.7500,4,4,4,42,6,10118,Acres,0,482886,66175,39039,7056,0,0,0,0.13704,0.106626
2017,"Pasture,Rangeland,Forage",Rainfall Index,NE,017,Brown,0.8500,10,10,8,43,13,31195,Acres,0,1213980,224640,123557,52220,0,0,0,0.185044,0.23246
2017,"Pasture,Rangeland,Forage",Rainfall Index,NE,017,Brown,0.9000,6,5,4,24,8,10744,Acres,0,492649,100820,51416,25288,0,0,0,0.204648,0.250823
2017,"Pasture,Rangeland,Forage",Rainfall Index,NE,019,Buffalo,0.7000,5,5,4,10,4,1178,Acres,0,21904,1788,1055,1287,0,0,0,0.081628,0.719798
2017,"Pasture,Rangeland,Forage",Rainfall Index,NE,019,Buffalo,0.7500,3,2,0,7,0,38,Acres,0,6300,599,352,0,0,0,0,0.095079,0
2017,"Pasture,Rangeland,Forage",Rainfall Index,NE,019,Buffalo,0.8500,3,3,3,27,6,794,Acres,0,68500,13488,7420,1639,0,0,0,0.196905,0.121515
2017,"Pasture,Rangeland,Forage",Rainfall Index,NE,019,Buffalo,0.9000,37,26,23,105,37,10646,Acres,0,440307,77787,40001,22935,0,0,0,0.176665,0.294843
2017,"Pasture,Rangeland,Forage",Rainfall Index,NE,021,Burt,0.7500,1,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2017,"Pasture,Rangeland,Forage",Rainfall Index,NE,021,Burt,0.8000,1,1,0,3,0,505,Acres,0,76244,6379,3508,0,0,0,0,0.083665,0
2017,"Pasture,Rangeland,Forage",Rainfall Index,NE,021,Burt,0.9000,2,1,1,13,2,317,Acres,0,62250,10941,5580,2914,0,0,0,0.175759,0.266337
2017,"Pasture,Rangeland,Forage",Rainfall Index,NE,023,Butler,0.7000,3,3,0,15,0,180,Acres,0,8627,734,434,0,0,0,0,0.085081,0
2017,"Pasture,Rangeland,Forage",Rainfall Index,NE,023,Butler,0.8000,2,2,0,4,0,718,Acres,0,35308,3880,2133,0,0,0,0,0.10989,0
